,album,track_title,lyric,line,year,title_lemmas,lyric_type
564,Taylor Swift,A Perfectly Good Heart,"Why would you wanna take our love and tear it all apart, now?",21,2006,"['perfectly', 'good', 'heart']",chorus
565,Taylor Swift,A Perfectly Good Heart,Why would you wanna make the very first scar?,22,2006,"['perfectly', 'good', 'heart']",chorus
566,Taylor Swift,A Perfectly Good Heart,Why would you wanna break a perfectly good heart?,23,2006,"['perfectly', 'good', 'heart']",chorus
573,Fearless,Fearless,"Oh, yeah",7,2008,['fearless'],chorus
580,Fearless,Fearless,And I don't know how it gets better than this,14,2008,['fearless'],chorus
581,Fearless,Fearless,You take my hand and drag me head first,15,2008,['fearless'],chorus
582,Fearless,Fearless,Fearless,16,2008,['fearless'],chorus
583,Fearless,Fearless,And I don't know why but with you I'd dance in a storm in my best dress,17,2008,['fearless'],chorus
584,Fearless,Fearless,Fearless,18,2008,['fearless'],chorus
590,Fearless,Fearless,And I don't know how it gets better than this,24,2008,['fearless'],chorus
591,Fearless,Fearless,You take my hand and drag me head first,25,2008,['fearless'],chorus
592,Fearless,Fearless,Fearless,26,2008,['fearless'],chorus
593,Fearless,Fearless,And I don't know why but with you I'd dance in a storm in my best dress,27,2008,['fearless'],chorus
594,Fearless,Fearless,Fearless,28,2008,['fearless'],chorus
600,Fearless,Fearless,"Oh, yeah",34,2008,['fearless'],chorus
601,Fearless,Fearless,And I don't know how it gets better than this,35,2008,['fearless'],chorus
602,Fearless,Fearless,You take my hand and drag me head first,36,2008,['fearless'],chorus
603,Fearless,Fearless,Fearless,37,2008,['fearless'],chorus
604,Fearless,Fearless,And I don't know why but with you I'd dance in a storm in my best dress,38,2008,['fearless'],chorus
605,Fearless,Fearless,Fearless,39,2008,['fearless'],chorus
606,Fearless,Fearless,And I don't know how it gets better than this,40,2008,['fearless'],chorus
607,Fearless,Fearless,You take my hand and drag me head first,41,2008,['fearless'],chorus
608,Fearless,Fearless,Fearless,42,2008,['fearless'],chorus
609,Fearless,Fearless,And I don't know why but with you I'd dance in a storm in my best dress,43,2008,['fearless'],chorus
610,Fearless,Fearless,Fearless,44,2008,['fearless'],chorus
621,Fearless,Fifteen,Because when you're fifteen and somebody tells you they love you,9,2008,[],chorus
622,Fearless,Fifteen,You're going to believe them,10,2008,[],chorus
636,Fearless,Fifteen,Because when you're fifteen and somebody tells you they love you,24,2008,[],chorus
637,Fearless,Fifteen,You're going to believe them,25,2008,[],chorus
649,Fearless,Fifteen,Because when you're fifteen and somebody tells you they love you,37,2008,[],chorus
650,Fearless,Fifteen,You're going to believe them,38,2008,[],chorus
655,Fearless,Fifteen,La la la la la la la la la la,43,2008,[],chorus
656,Fearless,Fifteen,La la la la la la la la la la,44,2008,[],chorus
673,Fearless,Love Story,"Romeo, take me somewhere we can be alone",13,2008,"['Love', 'Story']",chorus
674,Fearless,Love Story,"I'll be waiting, all there's left to do is run",14,2008,"['Love', 'Story']",chorus
675,Fearless,Love Story,You'll be the prince and I'll be the princess,15,2008,"['Love', 'Story']",chorus
676,Fearless,Love Story,"It's a love story baby just say ""yes""",16,2008,"['Love', 'Story']",chorus
685,Fearless,Love Story,"Romeo, take me somewhere we can be alone",25,2008,"['Love', 'Story']",chorus
686,Fearless,Love Story,"I'll be waiting, all there's left to do is run",26,2008,"['Love', 'Story']",chorus
687,Fearless,Love Story,You'll be the prince and I'll be the princess,27,2008,"['Love', 'Story']",chorus
688,Fearless,Love Story,"It's a love story baby just say ""yes""",28,2008,"['Love', 'Story']",chorus
692,Fearless,Love Story,"It's a love story baby just say ""yes""",32,2008,"['Love', 'Story']",chorus
693,Fearless,Love Story,"Oh, oh",33,2008,"['Love', 'Story']",chorus
707,Fearless,Love Story,"Oh, oh",47,2008,"['Love', 'Story']",chorus
708,Fearless,Love Story,"Oh, oh",48,2008,"['Love', 'Story']",chorus
718,Fearless,Hey Stephen,Cause I can't help it if you look like an angel,9,2008,"['hey', 'Stephen']",chorus
719,Fearless,Hey Stephen,Can't help it if I wanna kiss you in the rain so,10,2008,"['hey', 'Stephen']",chorus
720,Fearless,Hey Stephen,Come feel this magic I've been feeling since I met you,11,2008,"['hey', 'Stephen']",chorus
721,Fearless,Hey Stephen,Can't help it if there's no one else,12,2008,"['hey', 'Stephen']",chorus
722,Fearless,Hey Stephen,"Mmm, I can't help myself",13,2008,"['hey', 'Stephen']",chorus
731,Fearless,Hey Stephen,Cause I can't help it if you look like an angel,22,2008,"['hey', 'Stephen']",chorus
732,Fearless,Hey Stephen,Can't help it if I wanna kiss you in the rain so,23,2008,"['hey', 'Stephen']",chorus
733,Fearless,Hey Stephen,Come feel this magic I've been feeling since I met you,24,2008,"['hey', 'Stephen']",chorus
734,Fearless,Hey Stephen,Can't help it if there's no one else,25,2008,"['hey', 'Stephen']",chorus
735,Fearless,Hey Stephen,"Mmm, I can't help myself",26,2008,"['hey', 'Stephen']",chorus
744,Fearless,Hey Stephen,Cause I can't help it if you look like an angel,35,2008,"['hey', 'Stephen']",chorus
745,Fearless,Hey Stephen,Can't help it if I wanna kiss you in the rain so,36,2008,"['hey', 'Stephen']",chorus
746,Fearless,Hey Stephen,Come feel this magic I've been feeling since I met you,37,2008,"['hey', 'Stephen']",chorus
747,Fearless,Hey Stephen,Can't help it if there's no one else,38,2008,"['hey', 'Stephen']",chorus
748,Fearless,Hey Stephen,"Mmm, I can't help myself",39,2008,"['hey', 'Stephen']",chorus
749,Fearless,Hey Stephen,Cause I can't help it if you look like an angel,40,2008,"['hey', 'Stephen']",chorus
750,Fearless,Hey Stephen,Can't help it if I wanna kiss you in the rain so,41,2008,"['hey', 'Stephen']",chorus
751,Fearless,Hey Stephen,Come feel this magic I've been feeling since I met you,42,2008,"['hey', 'Stephen']",chorus
752,Fearless,Hey Stephen,Can't help it if there's no one else,43,2008,"['hey', 'Stephen']",chorus
753,Fearless,Hey Stephen,"Mmm, I can't help myself",44,2008,"['hey', 'Stephen']",chorus
763,Fearless,White Horse,"That I'm not a princess, this ain't a fairytale",7,2008,"['White', 'Horse']",chorus
764,Fearless,White Horse,"I'm not the one you'll sweep off her feet, lead her up the stairwell",8,2008,"['White', 'Horse']",chorus
765,Fearless,White Horse,"This ain't Hollywood, this is a small town",9,2008,"['White', 'Horse']",chorus
766,Fearless,White Horse,I was a dreamer before you went and let me down,10,2008,"['White', 'Horse']",chorus
767,Fearless,White Horse,Now it's too late for you and your white horse,11,2008,"['White', 'Horse']",chorus
768,Fearless,White Horse,To come around,12,2008,"['White', 'Horse']",chorus
775,Fearless,White Horse,"That I'm not a princess, this ain't a fairytale",19,2008,"['White', 'Horse']",chorus
776,Fearless,White Horse,"I'm not the one you'll sweep off her feet, lead her up the stairwell",20,2008,"['White', 'Horse']",chorus
777,Fearless,White Horse,"This ain't Hollywood, this is a small town",21,2008,"['White', 'Horse']",chorus
778,Fearless,White Horse,I was a dreamer before you went and let me down,22,2008,"['White', 'Horse']",chorus
779,Fearless,White Horse,Now it's too late for you and your white horse,23,2008,"['White', 'Horse']",chorus
780,Fearless,White Horse,To come around,24,2008,"['White', 'Horse']",chorus
791,Fearless,White Horse,Now it's too late for you and your white horse,35,2008,"['White', 'Horse']",chorus
803,Fearless,You Belong With Me,She's Cheer Captain and I'm on the bleachers,8,2008,['belong'],chorus
804,Fearless,You Belong With Me,Dreaming about the day when you wake up and find,9,2008,['belong'],chorus
805,Fearless,You Belong With Me,That what you're looking for has been here the whole time,10,2008,['belong'],chorus
806,Fearless,You Belong With Me,If you could see that I'm the one who understands you,11,2008,['belong'],chorus
807,Fearless,You Belong With Me,"Been here all along, so why can't you see?",12,2008,['belong'],chorus
808,Fearless,You Belong With Me,"You belong with me, you belong with me",13,2008,['belong'],chorus
818,Fearless,You Belong With Me,She's Cheer Captain and I'm on the bleachers,23,2008,['belong'],chorus
819,Fearless,You Belong With Me,Dreaming about the day when you wake up and find,24,2008,['belong'],chorus
820,Fearless,You Belong With Me,That what you're looking for has been here the whole time,25,2008,['belong'],chorus
821,Fearless,You Belong With Me,If you could see that I'm the one who understands you,26,2008,['belong'],chorus
822,Fearless,You Belong With Me,"Been here all along, so why can't you see?",27,2008,['belong'],chorus
823,Fearless,You Belong With Me,You belong with me,28,2008,['belong'],chorus
824,Fearless,You Belong With Me,Standing by and waiting at your back door,29,2008,['belong'],chorus
825,Fearless,You Belong With Me,"All this time how could you not know, baby?",30,2008,['belong'],chorus
826,Fearless,You Belong With Me,"You belong with me, you belong with me",31,2008,['belong'],chorus
836,Fearless,You Belong With Me,"Been here all along, so why can't you see?",41,2008,['belong'],chorus
837,Fearless,You Belong With Me,You belong with me,42,2008,['belong'],chorus
838,Fearless,You Belong With Me,Standing by and waiting at your back door,43,2008,['belong'],chorus
839,Fearless,You Belong With Me,"All this time how could you not know, baby?",44,2008,['belong'],chorus
840,Fearless,You Belong With Me,"You belong with me, you belong with me",45,2008,['belong'],chorus
841,Fearless,You Belong With Me,You belong with me,46,2008,['belong'],chorus
844,Fearless,You Belong With Me,You belong with me,49,2008,['belong'],chorus
851,Fearless,Breathe (Ft. Colbie Caillat),"Mm mm mm, mm mm mm, mm mm",7,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
852,Fearless,Breathe (Ft. Colbie Caillat),"Mm mm mm, mm mm mm, mm mm",8,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
872,Fearless,Breathe (Ft. Colbie Caillat),It's 2 A.M,28,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
873,Fearless,Breathe (Ft. Colbie Caillat),Feeling like I just lost a friend,29,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
875,Fearless,Breathe (Ft. Colbie Caillat),Easy for me,31,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
876,Fearless,Breathe (Ft. Colbie Caillat),It's 2 A.M,32,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
877,Fearless,Breathe (Ft. Colbie Caillat),Feeling like I just lost a friend,33,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
879,Fearless,Breathe (Ft. Colbie Caillat),Easy for me,35,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
880,Fearless,Breathe (Ft. Colbie Caillat),"Sorry, sorry",36,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
882,Fearless,Breathe (Ft. Colbie Caillat),"Sorry, sorry",38,2008,"['Breathe', 'Ft', '  ', 'Colbie', '  ', 'Caillat']",chorus
891,Fearless,Tell Me Why,I'm sick and tired of your attitude,8,2008,['tell'],chorus
892,Fearless,Tell Me Why,I'm feeling like I don't know you,9,2008,['tell'],chorus
894,Fearless,Tell Me Why,And I need you like a heartbeat,11,2008,['tell'],chorus
895,Fearless,Tell Me Why,But you know you got a mean streak,12,2008,['tell'],chorus
896,Fearless,Tell Me Why,That makes me run for cover when you're around,13,2008,['tell'],chorus
898,Fearless,Tell Me Why,"Yes, I remember what you said last night",15,2008,['tell'],chorus
899,Fearless,Tell Me Why,"And I know, that you see, what you're doing to me",16,2008,['tell'],chorus
900,Fearless,Tell Me Why,Tell me why,17,2008,['tell'],chorus
904,Fearless,Tell Me Why,I'm sick and tired of your reasons,21,2008,['tell'],chorus
907,Fearless,Tell Me Why,And I need you like a heartbeat,24,2008,['tell'],chorus
908,Fearless,Tell Me Why,But you know you got a mean streak,25,2008,['tell'],chorus
909,Fearless,Tell Me Why,That makes me run for cover when you're around,26,2008,['tell'],chorus
910,Fearless,Tell Me Why,Here's to you and your temper,27,2008,['tell'],chorus
911,Fearless,Tell Me Why,"Yes, I remember what you said last night",28,2008,['tell'],chorus
912,Fearless,Tell Me Why,"And I know, that you see, what you're doing to me",29,2008,['tell'],chorus
913,Fearless,Tell Me Why,Tell me why,30,2008,['tell'],chorus
918,Fearless,Tell Me Why,I'm sick and tired of your attitude,35,2008,['tell'],chorus
919,Fearless,Tell Me Why,I'm feeling like I don't know you,36,2008,['tell'],chorus
921,Fearless,Tell Me Why,I'm sick and tired of your reasons,38,2008,['tell'],chorus
924,Fearless,Tell Me Why,Here's to you and your temper,41,2008,['tell'],chorus
925,Fearless,Tell Me Why,"Yes, I remember what you said last night",42,2008,['tell'],chorus
927,Fearless,Tell Me Why,Tell me why (why),44,2008,['tell'],chorus
928,Fearless,Tell Me Why,Tell me why (why),45,2008,['tell'],chorus
936,Fearless,You're Not Sorry,You don't have to call anymore,5,2008,['sorry'],chorus
937,Fearless,You're Not Sorry,I won't pick up the phone,6,2008,['sorry'],chorus
938,Fearless,You're Not Sorry,This is the last straw,7,2008,['sorry'],chorus
939,Fearless,You're Not Sorry,Don't wanna hurt anymore,8,2008,['sorry'],chorus
940,Fearless,You're Not Sorry,And you can tell me that you're sorry,9,2008,['sorry'],chorus
941,Fearless,You're Not Sorry,But I don't believe you baby like I did before,10,2008,['sorry'],chorus
942,Fearless,You're Not Sorry,You're not sorry (No no no no),11,2008,['sorry'],chorus
949,Fearless,You're Not Sorry,You don't have to call anymore,18,2008,['sorry'],chorus
950,Fearless,You're Not Sorry,I won't pick up the phone,19,2008,['sorry'],chorus
951,Fearless,You're Not Sorry,This is the last straw,20,2008,['sorry'],chorus
952,Fearless,You're Not Sorry,Don't wanna hurt anymore,21,2008,['sorry'],chorus
953,Fearless,You're Not Sorry,And you can tell me that you're sorry,22,2008,['sorry'],chorus
954,Fearless,You're Not Sorry,But I don't believe you baby like I did before,23,2008,['sorry'],chorus
955,Fearless,You're Not Sorry,You're not sorry (No no no no),24,2008,['sorry'],chorus
956,Fearless,You're Not Sorry,You're not sorry (No no no no),25,2008,['sorry'],chorus
959,Fearless,You're Not Sorry,You don't have to call anymore,28,2008,['sorry'],chorus
960,Fearless,You're Not Sorry,I won't pick up the phone,29,2008,['sorry'],chorus
961,Fearless,You're Not Sorry,This is the last straw,30,2008,['sorry'],chorus
963,Fearless,You're Not Sorry,And you can tell me that you're sorry,32,2008,['sorry'],chorus
964,Fearless,You're Not Sorry,But I don't believe you baby like I did before,33,2008,['sorry'],chorus
965,Fearless,You're Not Sorry,You're not sorry (No no no no),34,2008,['sorry'],chorus
966,Fearless,You're Not Sorry,You're not sorry (No no no no),35,2008,['sorry'],chorus
978,Fearless,The Way I Loved You,And that's the way I loved you,11,2008,"['way', 'love']",chorus
979,Fearless,The Way I Loved You,Breaking down and coming undone,12,2008,"['way', 'love']",chorus
980,Fearless,The Way I Loved You,It's a roller coaster kind of rush,13,2008,"['way', 'love']",chorus
981,Fearless,The Way I Loved You,And I never knew I could feel that much,14,2008,"['way', 'love']",chorus
982,Fearless,The Way I Loved You,And that's the way I loved you,15,2008,"['way', 'love']",chorus
999,Fearless,The Way I Loved You,And that's the way I loved you,32,2008,"['way', 'love']",chorus
1000,Fearless,The Way I Loved You,Breaking down and coming undone,33,2008,"['way', 'love']",chorus
1001,Fearless,The Way I Loved You,It's a roller coaster kind of rush,34,2008,"['way', 'love']",chorus
1002,Fearless,The Way I Loved You,And I never knew I could feel that much,35,2008,"['way', 'love']",chorus
1003,Fearless,The Way I Loved You,"And that's the way I loved you oh, oh",36,2008,"['way', 'love']",chorus
1004,Fearless,The Way I Loved You,"And that's the way I loved you oh, oh",37,2008,"['way', 'love']",chorus
1006,Fearless,The Way I Loved You,And that's the way I loved you,39,2008,"['way', 'love']",chorus
1017,Fearless,Forever & Always,"And I stare at the phone, he still hasn't called",11,2008,['forever'],chorus
1018,Fearless,Forever & Always,And then you feel so low you can't feel nothing at all,12,2008,['forever'],chorus
